"id","name","default_code","brand","model","description","categ_id","sale_ok","purchase_ok","type","procure_method","supply_method","cost_method","uom_id","uom_po_id","valuation","standard_price","list_price","taxes_id","supplier_taxes_id"
"Product_00242","Extension tube","01S9405","M&C","SP10-Vo","Extension tube SP10-Vo without volume displacer, incl. 1""-fitting and sealing for additional 500mm insitu probe length (max. length total: 2m) material: SS 316.","Other Service","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00243","Extra charge for extension tube","01S9000","M&C","SP10-Vo","Extra charge for addional 500mm extention tube SP10-Vo, without volume displacer, (max. length total: 2m). Material: SS316.","Tube/Pipe","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00244","Extension tube","01S9005","M&C","SP10-Vm","Extension tube SP10-Vm with volume displacer, incl. 1""-fitting and sealing for additional 500mm insitu probe length (max. length total: 2m) material: SS 316.","Other Service","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00245","Extra charge for extension tube","01S9010","M&C","SP10-Vm","Extra charge for addional 500mm extention tube SP10-Vm, with volume displacer, (max. length total: 2m). Material: SS316.","Tube/Pipe","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00246","Extra charge for probe","01S9015","M&C","SP10","Extra charge for SP10 with Hastelloy®-filter type V10/HC, without volume displacer, max. temperature: 900°C, filter porosity: 2µm, length: 270mm, outer diameter: 46mm, material: Hastelloy-C. (instead of V10)","Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00247","Extra charge for probe","01S9500","M&C","SP10","Extra charge for SP10 with Hastelloy®-filter type V10-0/HC, with volume displacer, max. temperature: 900°C, filter porosity: 2µm, length: 270mm, outer diameter: 46mm. Material: Hastelloy-C. (instead of V10)","Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00248","Extension tube","01S9520","M&C","SP10-Vo","Extension tube SP10-Vo without volume displacer, incl. 1""-fitting and sealing for additional 500mm insitu probe length (max. length total: 1,5m) material: Hastelloy®-C.","Other Service","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00249","Extra charge for extension tube","01S9510","M&C","SP10-Vo","Extra charge for additional 500mm extension tube SP10-Vo, without volume displacer, (max. length total: 1,5m) Material: Hastelloy®-C.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00250","Extension tube","01S9515","M&C","SP10-Vm","Extension tube SP10-Vm with volume displacer, incl. 1""-fitting and sealing for additional 500mm insitu probe length (max. length total: 1,5m) material: Hastelloy®-C.","Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00251","Extra charge for extension tube","01S9525","M&C","SP10-Vm","Extra charge for additional 500mm extension tube SP10-Vm, with volume displacer, (max. total length: 1,5m) Material: Hastelloy®-C.","Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00252","Insitu stainless steel filter","01S9530","M&C"," V10","Insitu stainless steel filter type V10, without volume displacer. Filter porosity: 2µm, Length: 225mm, 46mm OD, Material: SS316.","Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00253","Insitu Hastelloy® filter","90S1005","M&C"," V10/HC","Insitu Hastelloy® filter type V10/HC, without volume displacer. Filter porosity: 2µm, Length: 225mm, 46mm OD, Material: Hastelloy-C.","Filter Element","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00254","Insitu Hastelloy® filter","90S1010","M&C","V10-0/HC","Insitu Hastelloy® filter type V10-0/HC, with volume displacer. Filter porosity: 2µm, Length: 225mm, 46mm OD, Material: Hastelloy-C.","Filter Element","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00255","Insitu stainless steel filter","90S1012","M&C","V10-1","Insitu stainless steel filter type V10-1, with volume displacer. Filter porosity: 2µm, Length: 550mm, 60mm OD, Material: SS316.","Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00256","Insitu Hastelloy® filter","90S1015","M&C","V10-1/HC","Insitu Hastelloy® filter type V10-1/HC, with volume displacer. Filter porosity: 2µm, Length: 550mm, 60mm OD, Material: Hastelloy-C.","Filter Element","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00257","Insitu stainless steel filter","90S1016","M&C","V10-2","Insitu stainless steel filter type V10-2, without volume displacer. Filter porosity: 2µm, Length: 550mm, 60mm OD, Material: SS316.","Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00258","Insitu Hastelloy® filter","90S1017","M&C","V10-2/HC","Insitu Hastelloy® filter type V10-2/HC, without volume displacer. Filter porosity: 2µm, Length: 550mm, 60mm OD, Material: Hastelloy-C.","Filter Element","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00259","Heat sink compound","90S1018","M&C",,"Temperature resistant heat sink compound, 100g-tube.","Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00260","Cartridge heater element","93S0018","M&C","SP10/23H, SP23","Cartridge heater element for SP10/23H, SP23, Filter H/H0, L=130mm, 230VAC/315W.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00261","Heating cartride ","90S0005","M&C","SP10-H/23H","Heating cartride for SP10-H/23H, filter H/HO, L=130mm, 115VAC/200W.","Other spare part","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00262","Insitu ceramic filter ","90S0006","M&C","SP10/11","Insitu ceramic filter tube for SP10/11. Filter porosity 5µm, Length 1m.","Other spare part","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00263","Graphite packing ","90S1110","M&C","SP10/11, AO","Graphite packing for SP10/11, AO","Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00264","Gasket","90S1115","M&C","SP10/11/21/31 V10.","Gasket 1"" for SP10/11/21/31 V10.","Other spare part","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00265","Heat sink compound","90S1020","M&C",,"Temperature resistant heat sink compound, 100g-tube.","Seal, Gasket, O-Ring","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00266","Cartridge heater element","93S0018","M&C","SP10/23H, SP23","Cartridge heater element for SP10/23H, SP23, Filter H/H0, L=130mm, 230VAC/315W.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00267","Heating cartride ","90S0005","M&C","SP10-H/23H","Heating cartride for SP10-H/23H, filter H/HO, L=130mm, 115VAC/200W.","Other spare part","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00268","Thermostat","90S0006","M&C","SP10-H/ SP20-H ","Thermostat 50-320°C for SP10-H und SP20-H up to model 1986, sensor diameter 4mm.","Other spare part","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00269","Thermostat","90S0010","M&C","SP21-H/300","Thermostat 100-300°C for SP21-H/300 probe diameter 8mm.","Other spare part","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00270","Spare thermoelement","90S0011","M&C","SP.../H320.","Spare thermoelement Fe-CuNi for SP.../H320.","Other spare part","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00271","Over temperature switch","93S0060","M&C","SP10-H - SP30-H","Over temperature switch setting to 220°C for SP10-H until SP30-H, Filter FT-H/H1.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00272","Flange gasket","90S0013","M&C","DN65","Flange gasket DN65 PN6B (67). Material: Novapress.","Other spare part","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00273","Insitu ceramic filter ","90S2077","M&C","SP10/11","Insitu ceramic filter tube for SP10/11 complete with bush end, Filter porosity 5µm, Length 1m.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00274","Flange gasket ","90S1105","M&C","DN65","Flange gasket set for DN65 PN6B consisting of gasket (67) and a set of screws M12x60.","Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00275","Gas Sample Probe","90S2075","M&C","SP210-H","Gas sample probe type SP210-H. With external ceramic filter type S-2K (75mm). Filter porosity: 2µm. External filter electrically heated up to 180°C with self-regulated heating elements. Low temperature alarm with potential-free status-alarm contact at -20°C below Tsetting. power: 110-240V/50-60Hz, 200W. Mounting flange: DN65PN6 with thread G3/4""i. Material: SS316, ceramic, Viton®.","Seal, Gasket, O-Ring","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00276","Gas Sample Probe","02S1000","M&C","SP210-H/W","Gas sample probe type SP210-H/W. With external ceramic filter type S-2K (75mm). Filter porosity: 2 µm, external filter electrically heated up to 180°C with self regulated heating elements. Low temperature alarm with potential-free status-alarm contact at -20°C below Tsetting. Incl. weather protection shield. power: 110-240V/50-60Hz, 200W. mounting flange: DN65PN6, with thread G3/4""i material: SS316, ceramic, Viton®.","Gas Sample Probe","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00277","Probe tube","02S1010","M&C","SP210-H/ SP210/SS","Probe tube for SP210-H type SP210/SS length 1 meter, SS316, 12x1mm.","Gas Sample Probe","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00278","Calibration flange","02S9200","M&C","SP2100-H","Calibration flange for SP2100-H, DN65PN6 with 1/8""NPT connection inclusive flange gasket and screw set M12x80.","Gas Sample Probe","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00279","Weather cover ","10S9005","M&C","SP210.","Weather cover for SP210.","Gas Sample Probe","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00280","Filter element","02S9205","M&C","S-2K","Filter element type S-2K. Length: 75mm, material: ceramics, filter porosity: 2µm.","Gas Sample Probe","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00281","Heating cartridge","90S0015","M&C","SP210-H/SP2100-H","Heating cartridge for SP210-H/SP2100-H. Length=100mm. 110VAC-230VAC/100W.","Filter Element","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00282","Heat sink compound","93S2110","M&C",,"Temperature resistant heat sink compound, 100g-tube.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00283","Flange gasket ","93S0018","M&C","DN65","Flange gasket set for DN65 PN6B consisting of gasket (67) and a set of screws M12x60.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00284","Flange gasket ","90S2075","M&C","DN65","Flange gasket DN65 PN6B (67). Material: Novapress.","Seal, Gasket, O-Ring","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00285","Gasket","90S2077","M&C",,"Gasket 3/4"" for spun glass cartridge FW, insitu probe tubes, pre-filter V20, extension tubes. Material: Novapress.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00286","O-ring","90S2080","M&C","SP210-H","O-ring set for SP210-H. Material: Viton®.","Seal, Gasket, O-Ring","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00287","O-ring","93S0029","M&C","SP210-H","O-ring (94) for SP2100-H/SP210-H. Material: Viton®.","Seal, Gasket, O-Ring","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00288","Gasket","93S0028","M&C",,"Gasket (30) for filter element. Material: Viton®.","Seal, Gasket, O-Ring","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00289","Probe heat sealing plate","93S0045","M&C","SP210-H","Probe heat sealing plate for SP210-H. Material: Viton®.","Seal, Gasket, O-Ring","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00290","Filter housing ","93S0027","M&C","SP210-H","Filter housing lid compl. for SP210-H. Viton® o-rings and flat gasket made of viton.","Seal, Gasket, O-Ring","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00291","Plug-in adapter","93S0012","M&C","SP210-H","Plug-in adapter for SP210-H. Incl. Viton® O-rings.","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00292","Gas Sample Probe","93S0013","M&C","SP2100-H","Gas sample probe type SP2100-H. With external ceramic filter type S-2K150, filter porosity: 2µm, external filter electrically heated up to 180°C with self-regulated heating elements. Low temperature alarm with potential-free status-alarm contact at -20°C below Tsetting. power: 110-240V/50-60Hz, 200W. mounting flange: DN65PN6, material: SS316, ceramic, PTFE, Viton®.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00293","Gas Sample Probe","10S1100","M&C","SP2100-H","Gas sample probe type SP2100-H. With external ceramic filter type S-2K150, filter porosity: 2µm, external filter electrically heated up to 180°C with self-regulated heating elements. Low temperature alarm with potential-free status-alarm contact at -20°C below Tsetting. power: 110-240V/50-60Hz, 200W. mounting flange: DN65PN6, material: SS316, ceramic, PTFE, Viton®. Incl. probe tube 1m.","Gas Sample Probe","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00294","Calibration flange","10S1000","M&C","SP2100-H","Calibration flange for SP2100-H, DN65PN6 with 1/8""NPT connection inclusive flange gasket and screw set M12x80.","Gas Sample Probe","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00295","Calibration flange","10S9005","M&C","SP2100-H","Calibration flange for SP2100-H, 3"" 150lbs with 1/8""NPT connection inclusive flange gasket and screw set M16x95.","Gas Sample Probe","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00296","Filter element","10S9006","M&C","S-2K150","Filter element type S-2K150. Length: 150mm, material: ceramics, filter porosity: 2µm.","Gas Sample Probe","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00297","Gasket","90S0020","M&C",,"Gasket (30) for filter element. Material: Viton®.","Filter Element","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00298","O-ring","93S0045","M&C","SP2000","O-ring (39) for SP2000 and CLF. Material: Viton®.","Seal, Gasket, O-Ring","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00299","O-ring","93S0020","M&C","SP2000","O-ring (55) for SP2000. Material: Viton®.","Seal, Gasket, O-Ring","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00300","Gasket","93S0025","M&C",,"Gasket 3/4"" for spun glass cartridge FW, insitu probe tubes, pre-filter V20, extension tubes. Material: Novapress.","Seal, Gasket, O-Ring","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00301","Flange gasket ","90S2080","M&C","DN65","Flange gasket DN65 PN6B (67). Material: Novapress.","Seal, Gasket, O-Ring","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00302","Flange gasket ","90S2077","M&C","DN65","Flange gasket set for DN65 PN6B consisting of gasket (67) and a set of screws M12x60.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00303","Thermo switch","90S2075","M&C","SP210-H/SP2100-H","Thermo switch 160°C for SP210-H/SP2100-H.","Seal, Gasket, O-Ring","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00304","Heating cartridge","93S2105","M&C","SP210-H/SP2100-H","Heating cartridge for SP210-H/SP2100-H. Length=100mm. 110VAC-230VAC/100W.","Switch","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00305","Heat sink compound","93S2110","M&C",,"Temperature resistant heat sink compound, 100g-tube.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00306","Press-Screw M8","93S0018","M&C",,"Press-Screw M8 for filter housing lid SP2000/2100-H.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00307","Clamp LK 115","93S0085","M&C","SP2000H","Clamp LK 115 for filter housing lid SP2000H.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00308","Filter housig","93S2125","M&C","SP2100","Filter housig lid compl for SP2100, with Viton® gasket lid and clamp and holder.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00309","Filter screw M6","93S2115","M&C","SP2000","Filter screw M6 for SP2000, 1.4571.","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00310","Fingerscrew M6","93S2084","M&C","SP2000","Fingerscrew M6 for SP2000 connection protection.","Filter Housing","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00311","Insitu probe tube","93S0090","M&C","SP2000/SS","Insitu probe tube type SP2000/SS. Connection thread: G3/4"", length: 1m. Material: SS316. Temperature: max. 600°C.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00312","Male connector","20S9065","M&C",,"Male connector, SS 316 1/4""NPT - 6mm, SS6MO-1-4.","Tube/Pipe","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00313","Male connector","09V2005","M&C",,"Male connector SS 316 1/4""NPT- 8mm, SS8MO-1-4.","Fitting","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00314","Insert","09V2105","M&C",,"Insert 4mm o.d. for PTFE hose 4/6mm, Material: SS316.","Fitting","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00315","Insert","02B1010","M&C",,"Insert 6mm o.d. for PTFE hose 6/8mm, Material: SS316.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00316","Nut Swagelok®","02B1020","M&C",,"Nut Swagelok® SS 6mm, SS 6M2-1.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00317","Back ferrule","09V3115","M&C",,"Back ferrule, 6mm, material: SS316.","Fitting","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00318","Front ferrule","09V3215","M&C",,"Front ferrule, 6mm, material: SS316.","Fitting","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00319","Nut Swagelok®","09V3315","M&C",,"Nut Swagelok®, 8mm SS-8M2-1.","Fitting","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00320","Back ferrule","09V3120","M&C",,"Back ferrule, 8mm, material: SS316.","Fitting","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00321","Front ferrule","09V3220","M&C",,"Front ferrule, 8mm, material: SS316.","Fitting","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00322","Gas Sample Probe","09V3320","M&C","SP2000","Gas sample probe type SP2000, with external ceramic filter type S-2K150, filter porosity: 2µm, filter element seal and lid seal out of Viton®. mounting flange: DN65PN6B with thread G3/4""i.ion material: SS316, Viton, ceramic.","Fitting","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00323","Gas Sample Probe","20S1000","M&C","SP2000-H","Gas sample probe type SP2000-H. With external ceramic filter type S-2K150, filter porosity: 2µm, with electrically heated external filter 0-180°C adjustable by an incorporated thermostat, over temperature limiter with reset key at +30°C Tsetting and low temp. alarm with potential-free status-alarm contact at -30°C below Tsetting. Incl. weather protection shield with insulation. Power: 230V/50Hz, 800W. mounting flange: DN65PN6B with thread G3/4""i. Sample gas OUT: 1/4""NPTi. Material: SS316, ceramic, Viton®.","Gas Sample Probe","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00324","Gas Sample Probe","20S2000","M&C","SP2000-H320/S","Sample Probe type SP2000-H320/S. With external ceramic filter type S-2K150, filter porosity: 2µm, filter element seal and lid seal out of graphite. with electrically heated external filter 0-320°C adjustable by an incorporated thermostat, over temperature limiter with reset key at +30°C Tsetting and low temp. alarm with potential free status-alarm contact at -30°C below Tsetting. incl. weather protection shield with insulation. mounting flange: DN65PN6B with thread G3/4""i, incl. flange gasket and screws. Pre-separator out of glass/Hastelloy® with peristaltic pump SR25.1, mounted on a mounting plate out of aluminium, material: SS316, ceramic, graphit, glass, PVDF, PTFE, Hastelloy. Calibration gas connection: 6 mm tube with plug, sample outlet: GL18-8 with PVDF connector for tube DN4/6. Power: 230V/50Hz, 800W.","Gas Sample Probe","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00325","Gas Sample Probe","20S5000","M&C","SP2000-H320/S","Sample Probe type SP2000-H320/S. With external ceramic filter type S-2K150, filter porosity: 2µm, filter element seal and lid seal out of graphite. with electrically heated external filter 0-320°C adjustable by an incorporated thermostat, over temperature limiter with reset key at +30°C Tsetting and low temp. alarm with potential free status-alarm contact at -30°C below Tsetting. incl. weather protection shield with insulation. mounting flange: 3""ANSI with thread G3/4""i, incl. flange gasket and screws. Pre-separator out of glass/Hastelloy®, peristaltic pump SR25.1, mounted on a mounting plate out of aluminium, material: SS316, ceramic, graphit, glass, PVDF, PTFE. Calibration gas connection: 6 mm tube with plug, sample outlet: GL18-8 with PVDF connector for tube DN4/6. power: 115V/60Hz, 800W.","Gas Sample Probe","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
